RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06
1701,Fayette County,Kentucky,194,140500,140100,135600,134300,132200,136700,142200,146500,141800,140600,138300,141900,138600,138700,135400,136400,134900,137700,138100,140900,139e3,141100,140200,142300,146300,145400,146300,140400,138e3,135100,133600,137900,146900,150900,149800,148500,146900,146800,138700,136700,136400,137200,139300,139100,138800,138100,141e3,140300,142100,136200,137100,134200,136900,136300,136600,139100,14e4,139e3,138400,136600,135600,133300,134200,135900,137400,138100,14e4,139300,139100,138e3,138600,144200,144200,143e3,137500,138100,139900,139900,139500,14e4,141500,142700,140300,146100,147900,150500,147e3,147500,147400,149600,15e4,154600,151600,152800,152400,155200,155200,155600,155600,156100,156300,155800,155900,161e3,167e3,166400,161900,157200,157400,158500,161700,162900,162400,164400,166100,167600,165300,169400,170600,173600,171900,173e3,172300,172100,169800,171500,171e3,173400,177900,181800,181200,178400,177e3,180600,183100,183e3
2877,Winnebago County,Illinois,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93900,95600,97900,96300,96100,98700,98800,99700,98900,99800,99800,100700,1e5,101400,100600,100500,98800,98700,107500,114e3,117900,112500,107100,106500,104300,105300,106600,104100,105700,105400,110700,108600,105600,108700,108600,111500,110500,
3013,Rockingham County,New Hampshire,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307800,308500,307600,306900,310200,314900,320100,319300,319100,323300,329e3,327700,323400,325600,328e3,329500,327200,329600,332100,338100,339200,340600,338100,342600,347300
1549,Boulder County,Colorado,197,302400,307e3,305800,306500,299400,299e3,299400,298300,289500,280500,268900,274e3,273e3,274300,265800,269100,280200,290800,298500,295500,291700,290100,290700,296400,294300,290300,281200,287200,299e3,319700,325800,337100,325600,325400,308700,307600,299e3,299900,299700,303200,304100,305200,300800,306100,306800,309400,298300,297600,303400,309700,320200,318e3,319300,316700,314600,317600,312700,318900,319600,329300,323100,324100,318200,328800,328600,329500,327100,329400,330700,330300,332200,337700,334400,330900,318600,320900,326900,341600,340600,343200,342500,345900,342500,341100,354100,361100,372200,365400,373700,371300,378800,382200,390600,400300,405800,405100,412300,418700,427400,428900,429600,435e3,433700,431300,433200,428600,440100,438100,442500,442700,453300,460200,457400,454e3,464200,472300,465600,470300,471800,490400,491800,498e3,498e3,498500,500400,501500,515600,523e3,519200,525e3,516400,535500,513500,530300,527500,529800
2616,Anchorage Borough,Alaska,198,256400,259300,259200,257700,256400,262900,256700,248800,246e3,247400,256900,262500,276600,271300,261600,252300,254500,258100,258900,250900,248200,246100,255500,262500,266500,261700,255200,250500,257100,259200,260500,257600,260600,260100,255900,265900,269300,271800,258800,261100,262900,261200,260800,262300,266200,263300,254e3,254500,255300,260800,257800,258200,261600,266600,266300,268400,268e3,268e3,268500,268100,273900,272900,272400,268900,272100,278700,278300,273800,269600,271e3,263500,262700,270100,278600,278100,270800,269400,269900,270100,268100,265300,266700,266900,269700,267800,273100,275200,279500,279300,280500,281500,281600,280200,277600,270100,272400,270500,279800,278700,282700,282600,279500,276700,277200,286600,287900,287200,280600,280600,277600,273900,272700,27e4,267500,269400,277400,282700,281300,277400,274600,276300,274500,278e3,273e3,279800,283200,287800,28e4,278200,274700,276e3,289800,309900,329100,327800,336700
1101,Howard County,Maryland,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353200,351700,353e3,358800,359500,362200,352900,355500,355100,368100,368600,369800,366900,363600,355200,358700,362e3,370500,370200,366600,365100,359900,371800,371200,373900,375500,375800,377100,369100,369500,367400,368100,364800,375500,373400,377900,358600,360800,367800,378600,377e3,374300,365600,367500,368100,381300,380200,382e3,372800,374700,37e4,380300,382900,383600,377200,381800,385800,384100,380300,375700,384600,385100,388500,383600,382400,379700,384e3,378900,385900,382900,394700,396900,394e3,386e3,379400,384600,385900,381400,376500,374700,383700
1670,Douglas County,Colorado,200,283500,278700,281600,281300,283900,284900,286700,289900,284e3,288400,289700,289800,279200,271400,268600,272100,273200,280200,284800,290500,285600,291500,293300,297e3,289200,280100,278600,276600,289300,292600,296e3,295900,294900,296100,286500,285100,28e4,278900,281400,285900,289500,288e3,285800,281400,286600,288400,295100,285900,284400,279800,286e3,286300,293800,296500,303e3,303100,302e3,307e3,305500,313600,306800,309500,305700,312300,316900,319600,320600,320400,320700,320500,326900,327800,327800,323400,326200,330200,335200,340900,345800,348300,353400,362300,369100,367300,366200,364600,366600,365e3,365800,368600,372800,382400,387100,390500,388500,390500,391900,397200,402900,406500,407400,410400,408500,412100,412900,420500,418e3,422600,425600,433600,434900,434400,437200,434e3,437300,439400,442900,445800,452700,467e3,476700,484e3,487300,483900,479300,477600,476600,475600,467600,475e3,471800,477500,472300,476500,475800,
2775,Lancaster County,Nebraska,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,129400,129900,130200,132400,133100,133100,137600,138300,139700,138700,138e3,135700,132500,130100,132400,130800,134600,135700,137900,136400,135700,136800,137800,138500,138100,140200,139300,138900,138900,141600,145600,147900,140700,141e3,141200,146300,144500,143400,141300,141800,139500,141100,142700,142800,142300,139400,139100,140800,140900,141200,140600,141700,143600,147500,147800,148100,146800,148400,148800,148400,151100,150300,150800,149100,149700,149100,153100,156900,156400,153800,151500,153500,154600,155700,157700,158900,16e4,160400,159300,158500,157500,158700,159e3,161400,161700,165800,166e3,166300,166800,166500,166900,166500,171100,173900,177400,175400,180500,178600,179200,172800,170900,176300,180900,186100,181800,183100,183700,187800,189100
3141,Spartanburg County,South Carolina,202,100200,102400,96200,96900,99e3,95700,92500,92900,97700,101600,98400,89100,87100,88400,93800,95200,99e3,100600,101800,99300,102900,99700,97700,93300,96400,98e3,98900,96900,93600,88700,84100,84e3,9e4,92e3,96100,93600,95800,88800,85500,86100,91700,100300,96400,92900,91e3,92400,91700,84700,88700,96500,1e5,100600,97600,98800,95300,100700,98200,99100,93700,95800,96300,95800,98300,98300,101700,98900,99700,96400,97900,98900,100300,93200,92800,92300,102400,100100,102900,103900,106700,109400,106600,108600,106500,108700,110700,112100,113200,116900,118400,123600,124500,131500,128100,126e3,119500,115200,116300,118e3,123700,123400,121600,122e3,124500,126e3,129800,128300,128400,126200,128700,134900,135500,136500,131e3,130800,130600,133900,139e3,144600,147900,152100,151700,150100,142900,136900,136200,136400,137200,137e3,140100,139400,139300,135400,140900,144600,147e3,147100
1110,Ingham County,Michigan,203,93600,81600,79200,75400,83900,84900,84900,76200,66600,64200,64e3,59400,55600,50500,55e3,55200,60800,65900,73600,69600,70500,67700,68400,61100,62800,62e3,72100,67600,69500,55200,53600,47300,49700,45300,52400,50800,53600,47300,5e4,51200,53600,51200,51800,52e3,56900,54500,54100,56300,55500,56800,54900,62e3,62900,66400,65600,62600,63300,70300,76600,71900,68100,71700,78100,79900,82500,84400,84600,85900,88300,90400,89800,88300,88200,88e3,90400,92700,97e3,93300,92400,98300,100500,102400,94900,92900,94500,98100,108700,110200,106900,103300,102e3,104e3,105300,104600,107200,106500,114300,11e4,110700,106200,109300,112e3,114300,116500,113600,116200,117400,121600,117100,119700,119900,119600,117600,118700,122600,117800,119100,117300,127100,129900,132400,125400,118200,112400,113800,113600,116100,116700,119500,122100,131700,138700,140300,135e3,125900,
159,Erie County,Pennsylvania,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100800,96300,100100,104300,103900,106200,104500,107100,102900,106700,110500,108700,104800,103600,105500,112200,114300,112100,103600,101e3,103500,113e3,114700,112100,109100,107800,116600,116500,123e3,112500,109700,102500,106600,107e3,111e3,110400,108900,105900,108800,111200,113900,112100,112e3,111700,112100,111900,112200,114800,113700,115300,113400,118300,116700,118500,107900,110900,112100,119900,116700,116900,118800,113e3,106100,109200,113500,106100,91900,94600,105800,116200,118100,116900,119900,118700,125900,122300,121800,117900,122e3,118800,116700,117500,117900,118700,116900,120700,12e4,114500,115900,121900,123e3,122100,117e3,121100,121500,120200,118800,116300,118400,117e3,112700,109e3,111900,115800,118300,
3131,Saint Lucie County,Florida,205,170700,162200,152200,148500,142500,137500,131300,127200,125600,124600,122400,117500,112400,106600,105400,1e5,98800,95300,97200,98100,100300,100500,100200,96700,94500,96700,100200,101300,99900,96600,96100,94800,97100,98300,101700,99700,99700,97200,98500,97100,95300,94400,95600,93200,93900,93100,96300,95600,96e3,97300,100800,102400,101200,98e3,99200,102500,103600,103500,104600,107400,108300,110600,112300,116100,118900,121e3,119700,118200,118800,119600,120300,120500,122500,121600,121300,121e3,122800,124100,126600,130500,134200,136e3,136400,137500,137100,138500,138100,140400,142900,145300,149900,151600,151900,152700,155800,158700,159300,159300,163200,164800,166700,169e3,168600,169200,166600,170100,172700,176600,179400,182600,184500,185100,184700,184900,186300,186900,189400,188600,190700,192300,196300,197200,199100,199300,199200,196400,197300,203200,207500,208900,205800,204e3,203900,204600,206400,
232,Leon County,Florida,206,186400,182e3,175100,170200,166400,160600,158400,162800,170900,171e3,170300,168300,172800,174700,169300,162300,155200,156300,159e3,162900,161500,155300,151500,153600,171700,170200,166700,148900,141600,141100,146500,152300,154500,151200,148300,133900,130200,131300,140800,140100,138400,141200,147100,144400,141300,143600,146200,153100,147800,152700,150200,148200,146700,144100,148400,153400,148800,152600,150500,154300,150500,148900,150700,149600,146500,150800,156e3,154800,149700,145400,143200,142700,139400,139500,138500,139500,143200,146500,153800,153600,156600,152600,150900,150500,155e3,156100,157200,157300,159e3,157700,153300,155100,155700,151800,146500,148200,155500,163200,165300,164e3,163200,159400,160100,158e3,161400,164200,169500,168100,167400,165500,167900,172800,171600,169900,163200,167900,167400,173400,177600,186300,187600,184100,180500,184e3,180100,178600,167800,179500,181e3,187900,187600,19e4,190200,186500,189200,194200
2318,Hamilton County,Indiana,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207500,205600,203300,201600,204800,204e3,202e3,200300,205500,204900,207600,207300,208200,207700,208900,209100,211e3,207500,211500,214100,216700,221700,222100,224500,221400,220400,214700,213600,210300,219700,220100,226400,226800,227100,223300,222700,223600,232500,241200,245900,242300,236600,235600,234600,234900,235700,239300,235500,237600,240800,248400,249400,252300,255400,259300,255900,252300,248500,251100,255800,259600,265200,267700,264300,258600,254400,259100
2987,New London County,Connecticut,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226300,214e3,200300,205200,199300,211500,198e3,193500,179500,184900,188900,196400,198100,203e3,207200,208e3,215e3,208700,207e3,201e3,200500,196e3,183200,183300,189100,193100,193200,192800,193500,193e3,19e4,190100,186600,186600,184200,190600,185800,192100,184900,185600,175200,180300,182600,186100,191300,193500,195700,187700,187700,187800,191300,191900,197100,198200,203500,207800,217100,205800,208400,199400,212700,208400,208200,209400,217600,218200,217200,211e3,218700,220500,222500,218900,216500,213e3,216100,212700,215e3,216e3,215700,217400,224800,229200,230300,221400,
3122,Saint Clair County,Illinois,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97300,106500,103800,102300,105e3,108100,114e3,106900,108300,108200,108800,109100,112700,111600,111600,110300,112500,116200,117500,121400,115200,11e4,106300,104e3,109400,112200,125700,130300,133400,130500,126400,126700
3261,San Luis Obispo County,California,210,489900,468100,450100,453500,451200,443700,425900,411600,404800,395e3,387300,382500,375900,365100,361200,369800,375800,384500,387600,392700,398500,399700,396e3,383600,374700,374e3,372e3,385300,387900,393300,374800,368500,364900,363500,35e4,336700,336500,347100,354500,354e3,340600,341e3,337100,349900,353600,350700,351e3,336e3,346600,346100,364700,369800,376600,373400,377900,378600,378500,382e3,384700,392200,389100,393400,403200,412600,417300,421500,421200,429800,435500,447200,446700,448100,445600,439400,436400,440800,449700,448500,441500,435600,432700,432800,445800,461300,472200,476e3,474300,478700,472300,476800,479300,491200,489700,488600,485800,484200,486500,493400,503500,501600,502100,499900,509100,51e4,516400,514200,514500,516900,528600,536100,538600,531600,534600,546500,560500,559400,564900,570800,574900,574300,568400,569800,571600,572400,588800,587200,594500,578e3,577e3,579400,582600,578400,574600,586500,586900,591100
563,Horry County,South Carolina,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143600,143900,143100,142500,142500,141400,142400,134800,133100,126200,130800,132e3,135300,136700,136300,139400,141900,143e3,145600,146200,152600,153200,158800,155900,156700,154500,156800,155300,155600,156600,158300,158200,159900,161600,162900,162700,162700,164500,171300,174800,175100,170900,169600,170500,170800,169400,169700,168400
1900,Madison County,Illinois,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114e3,112800,111100,108600,110700,110600,115e3,115900,118900,118500,124300,118100,116600,113700,118600,119e3,111700,110200,107400,109500,11e4,110500,112e3,115800,122900,123400,121600,115800,118600,116900,116100,113e3,116100,117600,118300,115300,113100,112600,112600,111100,112600,118800,122400,126700,122600,126e3,129100,129600,133300,125800,123300,117e3
1957,Osceola County,Florida,213,217600,211300,199400,188500,180300,177400,172e3,161600,156400,146300,143900,136e3,13e4,121500,114e3,107300,104900,107300,109900,107700,105200,107e3,104400,105e3,101400,103400,100300,1e5,97400,96800,92700,89800,89100,91200,91800,91100,89400,95200,96700,98600,95900,94e3,91900,93400,96900,102900,103200,104300,105200,105e3,104100,103400,106300,106800,107100,106900,110600,116600,120800,122900,119e3,121e3,121800,128200,130100,133700,133600,133100,135700,138800,140700,140200,138900,139900,140100,140200,14e4,137900,139600,140700,142800,144100,141700,142600,143200,147400,151200,152200,153e3,152600,153400,155700,157600,158500,161400,162300,165300,165800,166800,169e3,170700,173600,173400,176400,178100,179900,179200,181300,182100,183200,183200,184e3,187e3,188e3,192700,194400,195300,195600,192100,195600,199100,207100,209900,209500,209900,213700,216800,221100,227200,238900,243e3,238e3,226900,223100,223100,226e3
1650,Dauphin County,Pennsylvania,214,157600,153400,148e3,145900,146200,147e3,148300,151200,148800,149900,145100,151700,152600,150700,144900,143e3,145500,145200,144600,147100,147500,149600,151400,155400,154700,150300,146e3,144e3,144e3,143900,141e3,140900,140100,145300,143800,145500,143400,143900,141900,139300,141e3,141900,144400,145200,141e3,139800,140900,139800,143200,141200,143100,140400,138200,138700,140100,141200,141800,143100,145900,147e3,144700,141800,143600,145600,145500,147100,143300,143400,140700,142400,135200,137400,137200,144900,142100,141100,142e3,140700,143500,140700,143600,146300,145800,148800,145700,147600,145e3,144400,144100,141600,143500,143700,142200,142300,142200,145100,143400,141500,138900,138700,137400,140600,135500,137e3,132200,133900,137700,134500,130200,127700,130900,137700,137900,138600,142400,142500,148200,142800,138800,133500,138800,142600,146200,142600,146e3,146400,137e3,135600,135500,147500,144100,145300,142800,144800,146e3,151700
999,Durham County,North Carolina,215,171800,163700,160700,160800,158900,159300,155600,161100,158500,153200,151500,156400,161300,164900,163500,165600,161600,163500,167100,168700,165e3,161800,159500,164400,160600,161300,157500,158900,159500,162700,160300,159300,150700,154100,158100,160400,157600,154900,154200,159100,158700,162500,158900,152700,148600,144100,151400,163800,162300,161200,151400,158900,156500,157300,152e3,152e3,149300,152600,151400,152200,155100,157500,162300,162800,160700,156900,155100,157800,156900,158400,159700,156500,153300,152500,162e3,164300,166e3,164500,164400,164700,168400,171500,179200,176e3,178600,174400,176800,177900,174200,173900,175200,175600,176800,175e3,182600,183100,182400,177700,178400,181e3,185400,185700,188600,191700,195700,197100,193600,194100,193800,197500,196500,199400,202500,205400,206700,206100,205700,207500,211e3,215500,220800,222e3,221800,215500,219400,226900,233500,231200,225700,224200,223300,229300,227200,231800,228300,
1608,Chatham County,Georgia,216,,,,,,,,,,,,,,161300,149500,144400,145600,143200,146600,147700,151300,150300,145500,144600,144900,149300,152100,148500,15e4,148900,152100,146200,146300,150200,156200,157100,152500,144500,141500,135200,135500,131e3,137400,142500,144100,141900,137900,137700,136200,136400,135100,136300,139700,140800,142700,140500,142400,145700,149100,152200,152600,148900,149300,149100,154400,157100,159e3,159500,158300,162400,159700,160300,155800,158100,158600,158e3,161300,160200,162100,161100,162900,163600,160100,163700,170600,177800,185200,182600,183400,177e3,176e3,176500,172700,172300,173100,178400,177100,175800,179100,182e3,181700,179900,178300,192100,192300,190900,181200,182e3,189e3,189600,191700,192900,193100,191600,192500,193700,199800,203e3,212300,219e3,216500,209900,198500,198e3,195500,194700,196200,201100,204900,199700,198700,202900,207200,203500,203500,
